PointID,DirectionID,IntersectionX,IntersectionY,IntersectionZ,Parameter
38,21,1701.36,937.24,1.60,120.69
38,31,1755.18,992.51,1.97,193.11
38,41,1641.64,941.02,1.35,70.10
38,51,1634.96,952.00,1.37,73.15
38,61,1620.58,952.49,1.33,65.27
38,71,1614.50,968.92,1.39,77.65
38,101,1579.92,941.49,1.23,46.24
38,111,1575.26,930.81,1.19,37.08
38,121,1570.97,925.36,1.17,33.95
38,131,1580.64,904.66,1.06,11.36
38,141,1578.65,903.76,1.06,12.13
38,151,1576.29,902.69,1.07,13.45
38,161,1573.44,901.24,1.08,15.44
38,171,1569.33,899.24,1.09,18.90
38,181,1493.76,895.96,1.47,94.19
38,191,1499.56,880.38,1.45,89.75
38,201,1410.88,831.51,1.94,188.43
38,221,1521.35,840.08,1.43,86.93
38,231,1527.86,824.36,1.47,93.47
38,241,1576.84,876.74,1.11,22.20
38,251,1581.79,879.05,1.09,17.99
38,261,1585.23,880.55,1.08,15.65
38,271,1587.94,881.83,1.07,14.13
38,281,1590.24,882.95,1.07,13.21
38,291,1598.32,867.46,1.15,30.32
38,301,1605.28,865.93,1.17,34.68
38,311,1612.98,866.12,1.19,38.95
38,321,1662.82,833.14,1.49,97.74
38,331,1649.14,860.63,1.35,70.67
38,341,1683.12,861.32,1.51,101.29
38,351,1639.40,886.89,1.26,52.25
38,2,1636.01,895.96,1.48,48.07
38,12,1632.99,903.90,1.46,45.75
38,22,1701.36,937.24,2.21,120.70
38,32,1755.18,992.51,2.93,193.11
38,42,1641.64,941.02,1.70,70.10
38,52,1634.96,952.00,1.73,73.15
38,62,1620.58,952.49,1.65,65.27
38,72,1614.50,968.92,1.78,77.65
38,102,1579.92,941.49,1.46,46.24
38,112,1575.26,930.81,1.37,37.09
38,122,1570.97,925.36,1.34,33.95
38,132,1580.64,904.66,1.11,11.36
38,142,1578.65,903.76,1.12,12.13
38,152,1576.29,902.69,1.13,13.45
38,162,1573.44,901.24,1.15,15.44
38,172,1569.33,899.24,1.19,18.90
38,182,1493.76,895.96,1.94,94.19
38,192,1499.56,880.38,1.90,89.75
38,202,1410.88,831.51,2.88,188.44
38,222,1521.35,840.08,1.87,86.93
38,232,1527.86,824.36,1.93,93.48
38,242,1576.84,876.74,1.22,22.20
38,252,1581.79,879.05,1.18,17.99
38,262,1585.23,880.55,1.16,15.65
38,272,1587.94,881.83,1.14,14.13
38,282,1590.24,882.95,1.13,13.21
38,292,1598.32,867.46,1.30,30.33
38,302,1605.28,865.93,1.35,34.68
38,312,1612.98,866.12,1.39,38.95
38,322,1662.82,833.14,1.98,97.74
38,332,1649.14,860.63,1.71,70.67
38,342,1683.12,861.32,2.01,101.29
38,352,1639.40,886.89,1.52,52.25
38,3,1636.01,895.96,1.72,48.07
38,13,1632.99,903.90,1.69,45.75
38,23,1701.36,937.24,2.81,120.71
38,33,1755.18,992.51,3.90,193.13
38,43,1641.64,941.02,2.05,70.11
38,53,1634.96,952.00,2.10,73.16
38,63,1620.58,952.49,1.98,65.28
38,73,1614.50,968.92,2.16,77.66
38,103,1579.92,941.49,1.69,46.24
38,113,1575.26,930.81,1.56,37.09
38,123,1570.97,925.36,1.51,33.96
38,133,1580.64,904.66,1.17,11.36
38,143,1578.65,903.76,1.18,12.13
38,153,1576.29,902.69,1.20,13.46
38,163,1573.44,901.24,1.23,15.44
38,173,1569.33,899.24,1.28,18.90
38,183,1493.76,895.96,2.41,94.20
38,193,1499.56,880.38,2.35,89.76
38,203,1410.88,831.51,3.83,188.45
38,223,1521.35,840.08,2.30,86.94
38,233,1527.86,824.36,2.40,93.48
38,243,1576.84,876.74,1.33,22.20
38,253,1581.79,879.05,1.27,17.99
38,263,1585.23,880.55,1.23,15.65
38,273,1587.94,881.83,1.21,14.13
38,283,1590.24,882.95,1.20,13.21
38,293,1598.32,867.46,1.45,30.33
38,303,1605.28,865.93,1.52,34.68
38,313,1612.98,866.12,1.58,38.96
38,323,1662.82,833.14,2.47,97.75
38,333,1649.14,860.63,2.06,70.68
38,343,1683.12,861.32,2.52,101.30
38,353,1639.40,886.89,1.78,52.25
38,4,1636.01,895.96,1.96,48.08
38,14,1632.99,903.90,1.91,45.75
38,24,1701.36,937.24,3.41,120.72
38,34,1755.18,992.51,4.86,193.14
38,44,1641.64,941.02,2.40,70.11
38,54,1634.96,952.00,2.46,73.16
38,64,1620.58,952.49,2.31,65.28
38,74,1614.50,968.92,2.55,77.66
38,104,1579.92,941.49,1.92,46.24
38,114,1575.26,930.81,1.74,37.09
38,124,1570.97,925.36,1.68,33.96
38,134,1580.64,904.66,1.23,11.36
38,144,1578.65,903.76,1.24,12.14
38,154,1576.29,902.69,1.27,13.46
38,164,1573.44,901.24,1.31,15.44
38,174,1569.33,899.24,1.38,18.90
38,184,1493.76,895.96,2.88,94.21
38,194,1499.56,880.38,2.79,89.77
38,204,1410.88,831.51,4.77,188.46
38,224,1521.35,840.08,2.74,86.95
38,234,1527.86,824.36,2.87,93.49
38,244,1576.84,876.74,1.44,22.20
38,254,1581.79,879.05,1.36,17.99
38,264,1585.23,880.55,1.31,15.65
38,274,1587.94,881.83,1.28,14.13
38,284,1590.24,882.95,1.26,13.21
38,294,1598.32,867.46,1.61,30.33
38,304,1605.28,865.93,1.69,34.69
38,314,1612.98,866.12,1.78,38.96
38,324,1662.82,833.14,2.95,97.76
38,334,1649.14,860.63,2.41,70.68
38,344,1683.12,861.32,3.03,101.31
38,354,1639.40,886.89,2.04,52.26
38,5,1636.01,895.96,2.20,48.08
38,15,1632.99,903.90,2.14,45.76
38,25,1701.36,937.24,4.02,120.73
38,35,1755.18,992.51,5.83,193.16
38,45,1641.64,941.02,2.75,70.12
38,55,1634.96,952.00,2.83,73.17
38,65,1620.58,952.49,2.63,65.29
38,75,1614.50,968.92,2.94,77.67
38,105,1579.92,941.49,2.16,46.25
38,115,1575.26,930.81,1.93,37.09
38,125,1570.97,925.36,1.85,33.96
38,135,1580.64,904.66,1.28,11.37
38,145,1578.65,903.76,1.30,12.14
38,155,1576.29,902.69,1.34,13.46
38,165,1573.44,901.24,1.39,15.44
38,175,1569.33,899.24,1.47,18.90
38,185,1493.76,895.96,3.35,94.22
38,195,1499.56,880.38,3.24,89.78
38,205,1410.88,831.51,5.71,188.48
38,225,1521.35,840.08,3.17,86.96
38,235,1527.86,824.36,3.34,93.50
38,245,1576.84,876.74,1.55,22.21
38,255,1581.79,879.05,1.45,18.00
38,265,1585.23,880.55,1.39,15.65
38,275,1587.94,881.83,1.35,14.13
38,285,1590.24,882.95,1.33,13.21
38,295,1598.32,867.46,1.76,30.33
38,305,1605.28,865.93,1.87,34.69
38,315,1612.98,866.12,1.97,38.96
38,325,1662.82,833.14,3.44,97.77
38,335,1649.14,860.63,2.77,70.69
38,345,1696.52,856.44,3.89,115.58
38,355,1639.40,886.89,2.31,52.26
39,1,1653.20,916.46,1.12,23.71
39,11,1672.50,924.04,1.22,43.68
39,21,1724.64,951.09,1.51,101.26
39,31,1794.42,1011.68,1.95,190.44
39,41,1719.58,992.05,1.59,117.60
39,51,1656.27,948.37,1.21,41.66
39,61,1640.53,935.58,1.11,22.07
39,71,1634.98,931.54,1.08,16.05
39,81,1631.91,930.19,1.07,13.95
39,91,1629.49,929.85,1.07,13.39
39,101,1627.06,930.24,1.07,13.99
39,111,1623.75,932.24,1.08,16.80
39,141,1586.72,952.35,1.28,55.84
39,151,1579.17,945.52,1.29,58.11
39,161,1577.96,935.22,1.27,54.84
39,171,1573.02,926.42,1.29,57.34
39,181,1574.45,916.46,1.28,55.05
39,191,1579.79,907.70,1.25,50.47
39,201,1453.50,852.41,1.94,187.29
39,221,1588.55,882.10,1.27,53.45
39,231,1588.00,867.01,1.32,64.56
39,241,1599.62,864.72,1.30,59.74
39,251,1611.27,866.40,1.27,53.27
39,261,1619.96,862.42,1.27,54.87
39,271,1629.49,845.08,1.36,71.38
39,281,1659.84,744.35,1.87,174.77
39,291,1633.03,906.74,1.05,10.35
39,301,1634.65,907.52,1.05,10.33
39,311,1636.32,908.32,1.05,10.62
39,321,1638.14,909.20,1.06,11.29
39,331,1640.28,910.23,1.06,12.46
39,341,1643.00,911.54,1.07,14.38
39,351,1646.85,913.40,1.09,17.63
39,2,1653.20,916.46,1.24,23.71
39,12,1672.50,924.04,1.44,43.68
39,22,1724.64,951.09,2.01,101.26
39,32,1794.42,1011.68,2.90,190.45
39,42,1719.58,992.05,2.18,117.60
39,52,1656.27,948.37,1.42,41.66
39,62,1644.50,942.45,1.30,30.01
39,72,1639.90,945.07,1.30,30.44
39,82,1635.71,951.74,1.36,35.82
39,92,1629.49,952.04,1.36,35.59
39,102,1623.74,949.07,1.33,33.11
39,142,1586.72,952.35,1.56,55.84
39,152,1579.17,945.52,1.58,58.11
39,162,1577.96,935.22,1.55,54.84
39,172,1573.02,926.42,1.57,57.34
39,182,1574.45,916.46,1.55,55.05
39,192,1579.79,907.70,1.50,50.48
39,202,1453.50,852.41,2.87,187.29
39,222,1588.55,882.10,1.53,53.45
39,232,1588.00,867.01,1.65,64.56
39,242,1599.62,864.72,1.60,59.74
39,252,1611.27,866.40,1.53,53.28
39,262,1619.96,862.42,1.55,54.87
39,272,1629.49,845.08,1.71,71.38
39,282,1659.84,744.35,2.75,174.77
39,292,1633.03,906.74,1.10,10.35
39,302,1634.65,907.52,1.10,10.33
39,312,1636.32,908.32,1.11,10.62
39,322,1638.14,909.20,1.11,11.29
39,332,1640.28,910.23,1.12,12.46
39,342,1643.00,911.54,1.14,14.38
39,352,1646.85,913.40,1.18,17.63
39,3,1653.20,916.46,1.36,23.71
39,13,1672.50,924.04,1.66,43.68
39,23,1724.64,951.09,2.52,101.27
39,33,1794.42,1011.68,3.86,190.46
39,43,1719.58,992.05,2.76,117.61
39,53,1656.27,948.37,1.62,41.66
39,63,1644.50,942.45,1.45,30.02
39,73,1639.90,945.07,1.46,30.45
39,83,1635.71,951.74,1.54,35.83
39,93,1629.49,952.04,1.53,35.59
39,103,1623.74,949.07,1.50,33.12
39,143,1586.72,952.35,1.84,55.85
39,153,1579.17,945.52,1.87,58.12
39,163,1577.96,935.22,1.82,54.84
39,173,1573.02,926.42,1.86,57.35
39,183,1574.45,916.46,1.83,55.05
39,193,1579.79,907.70,1.76,50.48
39,203,1453.50,852.41,3.81,187.30
39,223,1588.55,882.10,1.80,53.46
39,233,1588.00,867.01,1.97,64.56
39,243,1599.62,864.72,1.90,59.75
39,253,1611.27,866.40,1.80,53.28
39,263,1619.96,862.42,1.82,54.88
39,273,1629.49,845.08,2.07,71.39
39,283,1659.84,744.35,3.62,174.78
39,293,1633.03,906.74,1.16,10.35
39,303,1634.65,907.52,1.15,10.33
39,313,1636.32,908.32,1.16,10.63
39,323,1638.14,909.20,1.17,11.30
39,333,1640.28,910.23,1.19,12.46
39,343,1643.00,911.54,1.22,14.38
39,353,1646.85,913.40,1.26,17.63
39,4,1653.20,916.46,1.47,23.71
39,14,1672.50,924.04,1.87,43.68
39,24,1724.64,951.09,3.03,101.27
39,34,1794.42,1011.68,4.81,190.48
39,44,1719.58,992.05,3.35,117.62
39,54,1656.27,948.37,1.83,41.66
39,64,1644.50,942.45,1.60,30.02
39,74,1639.90,945.07,1.61,30.45
39,84,1635.71,951.74,1.72,35.83
39,94,1629.49,952.04,1.71,35.59
39,104,1623.74,949.07,1.66,33.12
39,144,1586.72,952.35,2.12,55.85
39,154,1579.17,945.52,2.16,58.12
39,164,1577.96,935.22,2.10,54.85
39,174,1573.02,926.42,2.15,57.35
39,184,1574.45,916.46,2.10,55.06
39,194,1579.79,907.70,2.01,50.48
39,204,1453.50,852.41,4.75,187.32
39,224,1588.55,882.10,2.07,53.46
39,234,1588.00,867.01,2.29,64.57
39,244,1599.62,864.72,2.19,59.75
39,254,1611.27,866.40,2.07,53.28
39,264,1619.96,862.42,2.10,54.88
39,274,1629.49,845.08,2.43,71.39
39,284,1659.84,744.35,4.50,174.80
39,294,1633.03,906.74,1.21,10.35
39,304,1634.65,907.52,1.21,10.33
39,314,1636.32,908.32,1.21,10.63
39,324,1638.14,909.20,1.23,11.30
39,334,1640.28,910.23,1.25,12.46
39,344,1643.00,911.54,1.29,14.38
39,354,1646.85,913.40,1.35,17.63
39,5,1653.20,916.46,1.59,23.72
39,15,1672.50,924.04,2.09,43.69
39,25,1724.64,951.09,3.53,101.29
39,35,1794.42,1011.68,5.76,190.50
39,45,1719.58,992.05,3.94,117.63
39,55,1656.27,948.37,2.04,41.67
39,65,1644.50,942.45,1.75,30.02
39,75,1639.90,945.07,1.76,30.45
39,85,1635.71,951.74,1.90,35.83
39,95,1629.49,952.04,1.89,35.59
39,105,1623.74,949.07,1.83,33.12
39,145,1586.72,952.35,2.40,55.86
39,155,1579.17,945.52,2.45,58.13
39,165,1577.96,935.22,2.37,54.85
39,175,1573.02,926.42,2.43,57.36
39,185,1574.45,916.46,2.38,55.06
39,195,1579.79,907.70,2.26,50.49
39,205,1453.50,852.41,5.68,187.34
39,225,1588.55,882.10,2.34,53.47
39,235,1588.00,867.01,2.61,64.58
39,245,1599.62,864.72,2.49,59.76
39,255,1611.27,866.40,2.33,53.29
39,265,1619.96,862.42,2.37,54.89
39,275,1629.49,845.08,2.78,71.40
39,285,1659.84,744.35,5.37,174.82
39,295,1633.03,906.74,1.26,10.35
39,305,1634.65,907.52,1.26,10.33
39,315,1636.32,908.32,1.27,10.63
39,325,1638.14,909.20,1.28,11.30
39,335,1640.28,910.23,1.31,12.46
39,345,1643.00,911.54,1.36,14.38
39,355,1646.85,913.40,1.44,17.63
40,1,1701.49,936.96,1.15,30.45
40,11,1710.72,943.96,1.20,40.29
40,21,1856.75,1004.55,1.99,197.63
40,41,1725.83,982.93,1.36,71.52
40,51,1718.73,993.80,1.37,74.20
40,61,1680.71,953.71,1.10,19.34
40,71,1676.75,952.64,1.08,16.69
40,81,1673.37,950.20,1.07,13.44
40,91,1671.04,949.07,1.06,12.11
40,101,1669.07,948.12,1.06,11.33
40,111,1667.29,947.26,1.05,10.96
40,121,1665.57,946.43,1.05,10.93
40,131,1661.13,948.77,1.08,15.41
40,141,1661.87,944.66,1.06,11.98
40,151,1659.60,943.57,1.07,13.21
40,161,1656.71,942.18,1.08,15.25
40,171,1652.62,940.21,1.09,18.71
40,181,1578.41,936.96,1.46,92.63
40,191,1573.02,919.68,1.50,99.53
40,201,1575.35,902.13,1.51,101.84
40,221,1637.71,908.99,1.22,43.52
40,231,1654.27,916.98,1.13,26.09
40,241,1661.52,920.47,1.10,19.04
40,251,1664.25,918.30,1.10,19.86
40,261,1666.82,913.01,1.12,24.32
40,271,1671.04,855.82,1.41,81.14
40,281,1672.97,926.02,1.06,11.11
40,291,1674.72,926.86,1.05,10.75
40,301,1676.40,927.67,1.05,10.72
40,311,1678.13,928.51,1.06,11.03
40,321,1685.70,924.66,1.10,19.13
40,331,1688.31,926.99,1.10,19.94
40,341,1692.73,929.06,1.12,23.09
40,351,1700.32,931.80,1.15,29.73
40,2,1701.49,936.96,1.30,30.45
40,12,1710.72,943.96,1.40,40.29
40,22,1856.75,1004.55,2.98,197.63
40,42,1725.83,982.93,1.72,71.52
40,52,1718.73,993.80,1.74,74.20
40,62,1715.63,1014.18,1.89,89.17
40,72,1688.35,984.51,1.51,50.61
40,82,1678.91,981.61,1.45,45.34
40,92,1671.04,955.80,1.19,18.84
40,102,1667.99,954.27,1.18,17.57
40,112,1667.29,947.26,1.11,10.96
40,122,1665.57,946.43,1.11,10.93
40,132,1659.92,950.21,1.17,17.30
40,142,1657.00,948.74,1.18,18.33
40,152,1653.60,947.03,1.20,20.14
40,162,1649.31,944.87,1.23,23.13
40,172,1643.30,941.85,1.28,28.17
40,182,1578.41,936.96,1.93,92.63
40,192,1573.02,919.68,2.00,99.54
40,202,1575.35,902.13,2.02,101.84
40,222,1637.71,908.99,1.44,43.52
40,232,1654.27,916.98,1.26,26.09
40,242,1661.52,920.47,1.19,19.04
40,252,1664.25,918.30,1.20,19.86
40,262,1666.82,913.01,1.24,24.32
40,272,1671.04,855.82,1.81,81.14
40,282,1672.97,926.02,1.11,11.11
40,292,1674.72,926.86,1.11,10.75
40,302,1676.40,927.67,1.11,10.72
40,312,1678.13,928.51,1.11,11.03
40,322,1685.70,924.66,1.19,19.13
40,332,1688.31,926.99,1.20,19.94
40,342,1692.73,929.06,1.23,23.09
40,352,1700.32,931.80,1.30,29.73
40,3,1701.49,936.96,1.46,30.46
40,13,1710.72,943.96,1.60,40.29
40,23,1856.75,1004.55,3.96,197.65
40,43,1725.83,982.93,2.07,71.52
40,53,1718.73,993.80,2.11,74.21
40,63,1715.63,1014.18,2.34,89.18
40,73,1688.35,984.51,1.76,50.61
40,83,1678.91,981.61,1.68,45.34
40,93,1671.04,955.80,1.28,18.84
40,103,1667.99,954.27,1.26,17.57
40,113,1665.24,952.88,1.25,16.95
40,123,1662.61,951.56,1.25,16.86
40,133,1659.92,950.21,1.26,17.30
40,143,1657.00,948.74,1.27,18.33
40,153,1653.60,947.03,1.30,20.14
40,163,1649.31,944.87,1.35,23.13
40,173,1643.30,941.85,1.42,28.17
40,183,1578.41,936.96,2.39,92.64
40,193,1573.02,919.68,2.49,99.54
40,203,1575.35,902.13,2.53,101.85
40,223,1637.71,908.99,1.65,43.52
40,233,1654.27,916.98,1.39,26.09
40,243,1661.52,920.47,1.29,19.04
40,253,1664.25,918.30,1.30,19.86
40,263,1666.82,913.01,1.36,24.33
40,273,1671.04,855.82,2.22,81.15
40,283,1672.97,926.02,1.17,11.11
40,293,1674.72,926.86,1.16,10.75
40,303,1676.40,927.67,1.16,10.72
40,313,1678.13,928.51,1.17,11.03
40,323,1685.70,924.66,1.29,19.13
40,333,1688.31,926.99,1.30,19.94
40,343,1692.73,929.06,1.35,23.09
40,353,1700.32,931.80,1.45,29.74
40,4,1701.49,936.96,1.61,30.46
40,14,1710.72,943.96,1.81,40.30
40,24,1856.75,1004.55,4.95,197.66
40,44,1725.83,982.93,2.43,71.53
40,54,1718.73,993.80,2.48,74.21
40,64,1715.63,1014.18,2.78,89.19
40,74,1688.35,984.51,2.01,50.62
40,84,1678.91,981.61,1.91,45.34
40,94,1671.04,955.80,1.38,18.84
40,104,1667.99,954.27,1.35,17.57
40,114,1665.24,952.88,1.34,16.95
40,124,1662.61,951.56,1.34,16.86
40,134,1659.92,950.21,1.35,17.30
40,144,1657.00,948.74,1.37,18.33
40,154,1653.60,947.03,1.40,20.14
40,164,1649.31,944.87,1.46,23.13
40,174,1643.30,941.85,1.56,28.17
40,184,1578.41,936.96,2.85,92.65
40,194,1573.02,919.68,2.99,99.55
40,204,1575.35,902.13,3.04,101.86
40,224,1637.71,908.99,1.87,43.52
40,234,1654.27,916.98,1.52,26.09
40,244,1661.52,920.47,1.38,19.04
40,254,1664.25,918.30,1.40,19.86
40,264,1666.82,913.01,1.49,24.33
40,274,1671.04,855.82,2.62,81.16
40,284,1672.97,926.02,1.22,11.11
40,294,1674.72,926.86,1.21,10.75
40,304,1676.40,927.67,1.21,10.73
40,314,1678.13,928.51,1.22,11.03
40,324,1685.70,924.66,1.38,19.14
40,334,1688.31,926.99,1.40,19.94
40,344,1692.73,929.06,1.46,23.09
40,354,1700.32,931.80,1.59,29.74
40,5,1701.49,936.96,1.76,30.46
40,15,1710.72,943.96,2.01,40.30
40,25,1856.75,1004.55,5.94,197.68
40,45,1725.83,982.93,2.79,71.54
40,55,1718.73,993.80,2.85,74.22
40,65,1715.63,1014.18,3.23,89.20
40,75,1688.35,984.51,2.27,50.62
40,85,1678.91,981.61,2.13,45.35
40,95,1671.04,955.80,1.47,18.84
40,105,1667.99,954.27,1.44,17.58
40,115,1665.24,952.88,1.42,16.95
40,125,1662.61,951.56,1.42,16.86
40,135,1659.92,950.21,1.43,17.30
40,145,1657.00,948.74,1.46,18.33
40,155,1653.60,947.03,1.50,20.14
40,165,1649.31,944.87,1.58,23.13
40,175,1643.30,941.85,1.70,28.17
40,185,1578.41,936.96,3.32,92.66
40,195,1573.02,919.68,3.49,99.56
40,205,1496.59,873.47,5.64,185.70
40,225,1637.71,908.99,2.09,43.53
40,235,1654.27,916.98,1.65,26.10
40,245,1661.52,920.47,1.48,19.05
40,255,1664.25,918.30,1.50,19.86
40,265,1666.82,913.01,1.61,24.33
40,275,1671.04,855.82,3.03,81.17
40,285,1672.97,926.02,1.28,11.12
40,295,1674.72,926.86,1.27,10.75
40,305,1676.40,927.67,1.27,10.73
40,315,1678.13,928.51,1.28,11.04
40,325,1685.70,924.66,1.48,19.14
40,335,1688.31,926.99,1.50,19.95
40,345,1692.73,929.06,1.58,23.09
40,355,1700.32,931.80,1.74,29.74
41,1,1743.25,957.46,1.15,30.66
41,11,1867.28,984.74,1.79,157.08
41,21,1854.92,1009.26,1.76,151.47
41,41,1749.26,988.23,1.24,47.87
41,51,1732.76,981.50,1.16,31.39
41,61,1727.05,982.51,1.14,28.93
41,71,1722.76,985.42,1.15,29.75
41,81,1718.93,993.40,1.18,36.50
41,91,1712.59,1027.24,1.35,69.78
41,101,1698.31,1038.44,1.41,82.23
41,131,1688.80,985.81,1.19,37.01
41,141,1683.23,982.09,1.19,38.32
41,151,1674.50,979.45,1.22,43.99
41,161,1666.86,974.11,1.24,48.67
41,171,1668.60,965.22,1.22,44.67
41,181,1672.54,957.46,1.20,40.05
41,191,1653.69,947.08,1.30,59.80
41,201,1579.21,908.91,1.71,141.94
41,221,1678.02,928.46,1.23,45.12
41,231,1684.63,924.15,1.22,43.49
41,241,1702.73,940.38,1.10,19.73
41,251,1707.15,942.51,1.08,15.91
41,261,1709.26,938.59,1.10,19.16
41,271,1712.59,945.26,1.06,12.20
41,281,1714.56,946.26,1.06,11.37
41,291,1716.34,947.15,1.05,10.97
41,301,1718.07,947.97,1.05,10.96
41,311,1719.84,948.82,1.06,11.29
41,321,1721.79,949.74,1.06,12.01
41,331,1724.08,950.83,1.07,13.27
41,341,1727.00,952.21,1.08,15.34
41,351,1731.16,954.19,1.09,18.86
41,2,1743.25,957.46,1.31,30.66
41,12,1867.28,984.74,2.57,157.09
41,22,1854.92,1009.26,2.51,151.47
41,42,1750.90,989.61,1.50,50.02
41,52,1732.76,981.50,1.31,31.39
41,62,1727.05,982.51,1.29,28.93
41,72,1722.76,985.42,1.30,29.75
41,82,1718.93,993.40,1.36,36.50
41,92,1712.59,1027.24,1.70,69.78
41,102,1698.31,1038.44,1.82,82.24
41,132,1688.80,985.81,1.37,37.01
41,142,1683.23,982.09,1.38,38.32
41,152,1674.50,979.45,1.44,43.99
41,162,1666.86,974.11,1.49,48.67
41,172,1668.60,965.22,1.45,44.67
41,182,1672.54,957.46,1.40,40.05
41,192,1653.69,947.08,1.60,59.81
41,202,1579.21,908.91,2.42,141.95
41,222,1678.02,928.46,1.45,45.13
41,232,1684.63,924.15,1.43,43.49
41,242,1702.73,940.38,1.20,19.73
41,252,1707.15,942.51,1.16,15.91
41,262,1709.26,938.59,1.19,19.16
41,272,1712.59,945.26,1.12,12.20
41,282,1714.56,946.26,1.11,11.37
41,292,1716.34,947.15,1.11,10.97
41,302,1718.07,947.97,1.11,10.96
41,312,1719.84,948.82,1.11,11.29
41,322,1721.79,949.74,1.12,12.01
41,332,1724.08,950.83,1.13,13.27
41,342,1727.00,952.21,1.15,15.34
41,352,1731.16,954.19,1.19,18.86
41,3,1743.25,957.46,1.46,30.67
41,13,1867.28,984.74,3.36,157.10
41,23,1854.92,1009.26,3.27,151.48
41,43,1753.27,991.60,1.80,53.12
41,53,1732.76,981.50,1.47,31.39
41,63,1727.05,982.51,1.43,28.93
41,73,1722.76,985.42,1.45,29.75
41,83,1718.93,993.40,1.55,36.50
41,93,1712.59,1027.24,2.05,69.79
41,103,1698.31,1038.44,2.23,82.24
41,133,1688.80,985.81,1.56,37.01
41,143,1683.23,982.09,1.57,38.33
41,153,1674.50,979.45,1.66,43.99
41,163,1666.86,974.11,1.73,48.67
41,173,1668.60,965.22,1.67,44.67
41,183,1672.54,957.46,1.60,40.05
41,193,1653.69,947.08,1.90,59.81
41,203,1579.21,908.91,3.13,141.96
41,223,1678.02,928.46,1.68,45.13
41,233,1684.63,924.15,1.65,43.50
41,243,1702.73,940.38,1.30,19.73
41,253,1707.15,942.51,1.24,15.91
41,263,1709.26,938.59,1.29,19.16
41,273,1712.59,945.26,1.18,12.20
41,283,1714.56,946.26,1.17,11.37
41,293,1716.34,947.15,1.16,10.97
41,303,1718.07,947.97,1.16,10.96
41,313,1719.84,948.82,1.17,11.29
41,323,1721.79,949.74,1.18,12.01
41,333,1724.08,950.83,1.20,13.27
41,343,1727.00,952.21,1.23,15.34
41,353,1731.16,954.19,1.28,18.86
41,4,1743.25,957.46,1.61,30.67
41,14,1867.28,984.74,4.14,157.11
41,24,1854.92,1009.26,4.03,151.50
41,44,1753.27,991.60,2.06,53.12
41,54,1732.76,981.50,1.63,31.39
41,64,1727.05,982.51,1.58,28.93
41,74,1722.76,985.42,1.60,29.76
41,84,1718.93,993.40,1.73,36.50
41,94,1712.59,1027.24,2.40,69.79
41,104,1698.31,1038.44,2.64,82.25
41,134,1688.80,985.81,1.74,37.01
41,144,1683.23,982.09,1.77,38.33
41,154,1674.50,979.45,1.88,43.99
41,164,1666.86,974.11,1.97,48.68
41,174,1668.60,965.22,1.89,44.68
41,184,1672.54,957.46,1.80,40.05
41,194,1653.69,947.08,2.20,59.82
41,224,1678.02,928.46,1.90,45.13
41,234,1684.63,924.15,1.87,43.50
41,244,1702.73,940.38,1.39,19.73
41,254,1707.15,942.51,1.32,15.91
41,264,1709.26,938.59,1.38,19.16
41,274,1712.59,945.26,1.24,12.20
41,284,1714.56,946.26,1.23,11.37
41,294,1716.34,947.15,1.22,10.97
41,304,1718.07,947.97,1.22,10.96
41,314,1719.84,948.82,1.23,11.29
41,324,1721.79,949.74,1.24,12.01
41,334,1724.08,950.83,1.27,13.27
41,344,1727.00,952.21,1.31,15.34
41,354,1731.16,954.19,1.38,18.86
41,5,1743.25,957.46,1.77,30.67
41,15,1867.28,984.74,4.93,157.13
41,25,1854.92,1009.26,4.79,151.51
41,45,1753.27,991.60,2.33,53.13
41,55,1732.76,981.50,1.78,31.40
41,65,1727.05,982.51,1.72,28.94
41,75,1722.76,985.42,1.74,29.76
41,85,1718.93,993.40,1.91,36.51
41,95,1712.59,1027.24,2.74,69.80
41,105,1698.31,1038.44,3.06,82.26
41,135,1688.80,985.81,1.93,37.02
41,145,1683.23,982.09,1.96,38.33
41,155,1674.50,979.45,2.10,44.00
41,165,1666.86,974.11,2.22,48.68
41,175,1668.60,965.22,2.12,44.68
41,185,1672.54,957.46,2.00,40.06
41,195,1653.69,947.08,2.50,59.82
41,225,1678.02,928.46,2.13,45.14
41,235,1684.63,924.15,2.09,43.50
41,245,1702.73,940.38,1.49,19.73
41,255,1707.15,942.51,1.40,15.91
41,265,1709.26,938.59,1.48,19.17
41,275,1712.59,945.26,1.30,12.20
41,285,1714.56,946.26,1.28,11.38
41,295,1716.34,947.15,1.27,10.97
41,305,1718.07,947.97,1.27,10.96
41,315,1719.84,948.82,1.28,11.29
41,325,1721.79,949.74,1.30,12.02
41,335,1724.08,950.83,1.33,13.27
41,345,1727.00,952.21,1.38,15.35
41,355,1731.16,954.19,1.47,18.86
42,1,1878.22,977.96,1.62,124.09
42,11,1859.94,996.62,1.54,107.43
42,21,1853.14,1013.99,1.53,105.35
42,41,1794.39,1011.74,1.26,52.55
42,51,1774.20,1001.87,1.16,31.21
42,61,1765.54,997.71,1.11,22.80
42,71,1761.63,998.55,1.11,21.91
42,81,1756.84,993.31,1.08,15.59
42,91,1754.14,988.77,1.05,10.81
42,101,1752.19,989.03,1.06,11.24
42,111,1750.42,988.19,1.05,10.88
