1137.90, 663.97, 1.00
1140.32, 665.15, 1.00
1143.15, 666.53, 1.00
1146.75, 668.28, 1.00
1151.82, 670.76, 1.00
1343.71, 725.75, 1.00
1357.32, 763.22, 1.00
1330.72, 787.74, 1.00
1266.00, 775.40, 1.00
1255.69, 796.83, 1.00
1182.66, 716.41, 1.00
1177.33, 714.23, 1.00
1174.23, 716.88, 1.00
1170.41, 729.54, 1.00
1156.74, 772.69, 1.00
1152.11, 726.87, 1.00
1156.78, 711.42, 1.00
1156.73, 706.67, 1.00
1155.74, 703.66, 1.00
1154.18, 701.10, 1.00
1151.53, 698.52, 1.00
1145.01, 695.19, 1.00
1130.88, 688.22, 1.00
1069.73, 658.55, 1.00
1126.67, 658.49, 1.00
1148.58, 669.18, 1.00
1158.05, 673.78, 1.00
1163.60, 676.48, 1.00
1167.44, 678.34, 1.00
1170.41, 679.79, 1.00
1172.91, 681.00, 1.00
1175.17, 682.10, 1.00
1177.35, 683.16, 1.00
1179.59, 684.25, 1.00
1182.03, 685.43, 1.00
1184.89, 686.82, 1.00
1188.56, 688.58, 1.00
1193.82, 691.06, 1.00
1361.09, 715.48, 1.00
1340.94, 738.21, 1.00
1358.47, 768.77, 1.00
1336.10, 787.10, 1.00
1277.79, 770.64, 1.00
1264.61, 778.11, 1.00
1257.18, 793.63, 1.00
1182.56, 750.64, 1.00
1191.75, 732.52, 1.00
1191.60, 727.29, 1.00
1190.31, 723.39, 1.00
1187.97, 719.73, 1.00
1181.90, 715.48, 1.00
1156.48, 705.68, 1.00
1112.04, 679.08, 1.00
1168.30, 678.76, 1.00
1190.09, 689.30, 1.00
1198.90, 692.69, 1.00
1203.76, 692.68, 1.00
1207.76, 691.10, 1.00
1212.06, 688.15, 1.00
1240.93, 551.74, 1.00
1322.02, 584.43, 1.00
1310.38, 632.97, 1.00
1312.99, 657.21, 1.00
1356.83, 662.79, 1.00
1386.47, 684.73, 1.00
1341.55, 735.46, 1.00
1343.44, 751.26, 1.00
1388.66, 784.52, 1.00
1374.21, 804.95, 1.00
1301.24, 775.22, 1.00
1279.82, 766.41, 1.00
1273.50, 769.49, 1.00
1268.98, 777.02, 1.00
1262.46, 784.26, 1.00
1253.86, 801.70, 1.00
1174.41, 764.38, 1.00
1184.28, 747.73, 1.00
1191.11, 735.46, 1.00
1190.71, 724.33, 1.00
1150.11, 697.70, 1.00
1203.02, 692.81, 1.00
1213.22, 687.03, 1.00
1218.24, 673.77, 1.00
1221.85, 647.51, 1.00
1228.60, 592.21, 1.00
1306.09, 644.99, 1.00
1317.88, 659.15, 1.00
1336.15, 666.41, 1.00
1360.05, 674.15, 1.00
1389.70, 686.02, 1.00
1360.53, 716.65, 1.00
1351.71, 755.44, 1.00
1357.82, 766.40, 1.00
1332.93, 786.72, 1.00
1326.44, 792.12, 1.00
1323.01, 802.81, 1.00
1303.12, 775.96, 1.00
1299.02, 774.52, 1.00
1295.66, 772.33, 1.00
1292.82, 771.51, 1.00
1290.26, 770.27, 1.00
1288.04, 768.64, 1.00
1285.59, 767.44, 1.00
1282.90, 766.14, 1.00
1270.09, 770.20, 1.00
1179.71, 755.44, 1.00
1190.59, 736.92, 1.00
1156.15, 704.67, 1.00
1133.52, 661.83, 1.00
1213.62, 686.60, 1.00
1219.93, 665.20, 1.00
1219.66, 623.81, 1.00
1231.44, 579.00, 1.00
1312.98, 657.21, 1.00
1329.08, 663.60, 1.00
1361.11, 642.08, 1.00
1362.91, 675.29, 1.00
1382.04, 682.96, 1.00
1343.22, 727.98, 1.00
1340.76, 739.03, 1.00
1342.27, 747.22, 1.00
1369.49, 775.42, 1.00
1388.63, 784.45, 1.00
1486.21, 829.56, 1.00
1373.75, 805.87, 1.00
1353.99, 795.12, 1.00
1346.85, 791.69, 1.00
1342.64, 789.67, 1.00
1339.72, 788.26, 1.00
1337.46, 787.34, 1.00
1335.42, 786.98, 1.00
1333.37, 786.65, 1.00
1330.18, 788.03, 1.00
1299.77, 820.34, 1.00
1303.35, 804.04, 1.00
1305.96, 793.61, 1.00
1308.17, 786.08, 1.00
1307.24, 780.75, 1.00
1302.02, 775.42, 1.00
1281.81, 765.61, 1.00
1189.26, 721.48, 1.00
1179.27, 684.09, 1.00
1217.90, 675.10, 1.00
1210.04, 623.57, 1.00
1316.89, 658.76, 1.00
1337.46, 666.59, 1.00
1341.98, 749.75, 1.00
1345.77, 752.59, 1.00
1349.58, 754.42, 1.00
1353.50, 756.30, 1.00
1357.79, 758.36, 1.00
1356.98, 764.15, 1.00
1358.22, 767.87, 1.00
